question,answer,image_id
lo que está en el lado derecho de la lámpara en el soporte nocturno derecho,caja_de_pañuelos,image924
Qué hay delante del puesto de noche del lado izquierdo,cubo_de_basura,image924
Qué hay al lado izquierdo del contenedor de basura,cables,image924
Qué hay delante de la lámpara,libro,image924
Qué hay a la derecha de la puerta,silla,image925
Cuántos cajones hay,5,image925
Qué hay en el lado izquierdo del vaso,caja_de_pañuelos,image926
lo que está en el lado izquierdo de la caja de tejidos,lámpara,image926
Qué hay en el lado izquierdo de la mesa,silla,image926
Qué hay al lado derecho de la cama,cortina,image926
Qué hay en la cama,almohada,image927
Qué hay al lado derecho de la cama,puerta,image927
De qué color es la pared,blanco,image927
Cuántos cajones hay,4,image928
Qué hay entre la silla y la cama,cubo_de_basura,image928
Cuál es el color del contenedor de basura,blanco,image928
Cuántas almohadas hay en la cama,1,image928
Cuál es el objeto circular en la mesa,ventilador,image929
Qué hay en el lado más izquierdo de la mesa,lámpara,image929
Qué hay delante de la mesa,silla,image929
Qué hay en el lado izquierdo de la mesa,cama,image929
Qué hay encima de la mesa,cortina,image929
Qué hay delante del cable del ventilador,libro,image930
Qué hay delante de la mesa,"silla, cubo_de_basura",image930
De qué color es la almohada,"rojo, azul, negro, blanco",image930
Cuántas camas hay,2,image931
Cuántos cajones hay,3,image931
Cuál es el color del edredón,azul,image931
Qué hay en la ventana,persianas,image932
Qué hay en la mesa,"lámpara, papel, tubo_crema, crema_de_afeitar",image932
Qué hay al lado derecho de la cama,cartón,image932
lo que está a la izquierda de las persianas,imagen,image932
lo que hay en las almohadas,juguete,image933
Qué hay al lado izquierdo de la cama,mesita_de_noche,image933
Qué hay a la izquierda del puesto de noche,cubo_de_basura,image933
Qué hay al lado izquierdo del contenedor de basura,muebles,image933
Qué hay detrás de la cama,altavoz,image933
Qué hay en el lado derecho del sofá,ipad,image934
Qué hay en el lado más izquierdo del sofá,ropa,image934
Qué hay delante del sofá,bolsa,image934
Cuál es el color de la bolsa,"negro, rojo",image934
Qué hay en el lado izquierdo del estante,cargador_de_celular,image935
Qué hay en el lado derecho del estante,mesa,image935
Qué hay delante de la mesa,silla,image935
Qué hay en el lado más izquierdo de la mesa,lámpara,image935
Qué hay a la derecha de la lámpara,libro,image935
Qué hay en la pared,televisión,image935
Cuál es el objeto más grande de la mesa,televisión,image936
Cuántos cajones hay,6,image936
Qué hay en el lado izquierdo de la mesa,taburete,image936
Qué hay en el lado izquierdo del estante,cortina,image936
Qué hay debajo de la cortina,persianas,image936
lo que está delante de las persianas,mesa,image936
Qué hay en la mesa,"toalla, teléfono",image936
Qué hay en el lado izquierdo de la mesa,cama,image937
Qué hay en la cama,"almohada, juguete",image937
Qué hay en el estante,"lámpara, juguete",image937
Qué hay en la cama,almohada,image938
Qué hay al lado izquierdo de la cama,mesita_de_noche,image938
Qué hay en el puesto de noche,elemento_decorativo,image938
Qué hay en la ventana,cortina,image939
Qué hay al lado izquierdo de las cortinas,lámpara,image939
Qué hay a la izquierda de la lámpara,libros,image939
Qué hay en el lado más izquierdo de la mesa,teléfono,image939
Cuál es el color de las cortinas,gris,image940
Cuántos cajones están abiertos,2,image940
Cuál es el color de la lámpara,"blanco, negro",image941
Qué hay a la izquierda de la lámpara,"libro, papel",image941
Cuál es el número de cajones,3,image941
Cuántos botones hay,6,image941
Qué hay debajo de las almohadas,edredón,image941
Qué hay delante de la cama,banco,image942
Qué hay en la pared,imagen,image942
Qué hay en la pared,persianas,image943
Qué hay al lado derecho de la cama,juguete,image943
Qué hay en el lado derecho del juguete,pararse,image943
Qué hay en el lado derecho del soporte,silla,image943
Qué hay delante de la silla,taburete,image943
Qué hay en el taburete,ropa,image943
Qué hay en el lado izquierdo más,cuna,image944
Qué hay a la derecha de la cuna,bolsa_de_tela,image944
Qué hay en el lado derecho de la bolsa de tela,mesa,image944
Qué hay en la mesa,"juguete, lámpara",image944
Qué hay en el lado derecho de la mesa del cajón,cama,image944
Qué hay en la cama,"ropa, libro",image945
Qué hay al lado izquierdo de la cama,mesita_de_noche,image945
Qué hay en el puesto de noche,"caja_de_pañuelos, libros",image945
Qué hay encima de la cama,persianas,image945
Qué hay en la mesa,"monitor, ratón, altavoz, libro",image946
Qué hay en el lado derecho de la mesa,zapato,image946
Qué hay delante de la mesa,silla,image946
Qué hay al lado izquierdo de la silla,mesita_de_noche,image946
Qué hay delante de la lámpara,imagen,image946
Qué hay a la izquierda de la lámpara,cama,image946
Cuál es el color del edredón,"azul, blanco",image947
Qué hay en la cama,ropa,image947
Qué hay en la cama del lado izquierdo de la bolsa,cartón,image948
Qué hay a la derecha de la lámpara,tubo_crema,image948
Qué hay delante del puesto de noche,"papel, cubo_de_basura",image948
Qué hay delante de la cama,hojas,image949
Qué hay delante de la puerta,bolsa,image949
Qué hay en la pared,"imagen, certificado_enmarcado",image949
Cuál es el objeto de color azul en el puesto de noche,caja_de_pañuelos,image949
Cuál es el color de las persianas,blanco,image950
Cuál es el objeto más alto delante de las persianas,maleta,image950
Qué hay en el lado izquierdo de la maleta,bolsa,image950
Qué hay en la cama,almohada,image950
Qué hay en el estante,botella,image951
Qué hay al lado izquierdo de la pared,cubo_de_basura,image952
Qué hay en la pared,imagen,image952
Qué hay en el estante,libro,image952
Qué hay en la cama,"ropa, almohada, edredón",image953
Cuál es el color del edredón,blanco,image953
Qué hay en la silla,ropa,image954
Qué hay al lado izquierdo del altavoz,libro,image954
lo que está en el lado izquierdo de los libros,envase,image954
Qué hay en la pared,imagen,image954
Qué hay en el lado izquierdo del contenedor,bolsa,image954
Qué hay a ambos lados de las imágenes,persianas,image954
Qué hay a la izquierda de la lámpara,taza_bolígrafo,image955
Qué hay detrás de la lámpara,papel,image955
Qué hay en el lado izquierdo de la CPU,libros,image955
Qué hay en la silla,ropa,image955
Qué hay en el estante derecho,certificado_enmarcado,image955
Qué hay en la cama,"almohada, bolso",image956
Cuál es el color de la lámpara,negro,image956
Cuál es el color de la bolsa debajo de la bolsa,rojo,image957
Qué hay en la pared por encima de la placa de interrupción,persianas,image957
Qué hay a la izquierda de la lámpara,reloj,image958
lo que está a la derecha de las persianas,elemento_decorativo,image958
Qué hay en la pared,decoración_pared,image959
Qué hay a cada lado de la cama,"mesita_de_noche, lámpara",image959
Cuál es el color del edredón,marrón,image959
Qué hay a la derecha de las cortinas,televisión,image960
Qué hay en la televisión,reproductor_de_dvd,image960
Qué hay al lado izquierdo de las cortinas,persianas,image960
Qué hay delante del puesto,cama,image960
Qué hay detrás de la lámpara,espejo,image960
Cuál es el color de la silla,morado,image961
Qué hay en la silla,teléfono_móvil,image961
Qué hay al lado derecho de la cama,persianas,image961
Cuál es el color del objeto decorativo en forma de estrella,verde,image961
Qué hay a la derecha del puesto nocturno,puerta,image962
Qué hay encima de la lámpara,imagen,image962
Qué hay debajo del cajón,juguete,image962
Cuál es el color de las almohadas,"negro, blanco, marrón",image963
Qué hay al lado izquierdo de la cama,mesita_de_noche,image963
Qué hay en la pared,imagen,image963
Qué hay en la mesa,"televisión, caja",image964
Qué hay detrás de la televisión,espejo,image964
Qué hay en el lado izquierdo de la mesa,estantería,image964
Cuántos cajones hay,6,image964
Qué hay a la derecha del puesto nocturno,silla,image965
Qué hay en el puesto de noche,libro,image965
Qué hay detrás de la cama,persianas,image965
Qué hay en la pared,imagen,image965
Qué hay al lado izquierdo de la cama,"estera_de_yoga, baloncesto",image966
Qué hay en el estante,"libro, juguete, sombrero",image966
Qué hay en la pared,imagen,image966
Qué hay en el lado derecho de la silla,lámpara,image966
Qué hay delante de la puerta,bolsa_de_tela,image967
Qué hay en la pared,imagen,image967
Qué hay a la derecha de la puerta,mesa,image967
Qué hay delante de la mesa,silla,image967
Cuál es el objeto más grande delante de la pared,cama,image968
Qué hay al lado derecho de la cama,tabla_de_planchar,image968
Qué hay en la pizarra,"caja_de_hierro, ropa",image968
Qué hay detrás de la mesa de planchar,persianas,image968
Qué hay en la cama,"edredón, ropa",image969
Qué hay encima de la cama,ventilador,image969
Qué hay al lado izquierdo de la cama,tabla_de_planchar,image969
Qué hay en la pizarra,"caja_de_hierro, ropa",image969
Qué hay detrás de la tabla de planchar,persianas,image969
lo que está a la derecha de las persianas,imagen,image969
Qué hay en los cajones,televisión,image970
Cuántos botones de cajón hay,12,image970
Cuántos cajones hay,6,image970
Qué hay en la pared,imagen,image970
Qué hay delante de la ventana,persianas,image971
lo que está delante de las persianas,sofá,image971
Qué hay en el sofá,"ropa, almohada, muñeca",image971
Qué hay delante del sofá,cama,image971
Qué hay en la cama,edredón,image971
Cuántas almohadas hay en la cama,4,image972
Cuál es el color del edredón,gris,image972
Qué hay al lado izquierdo de la cama,mesita_de_noche,image972
Qué hay en el puesto de noche,"lámpara, alarma",image972
Qué hay a la izquierda de la lámpara,puerta,image973
Cuántos botones son visibles,10,image973
Qué hay delante del cajón,mesa,image973
Qué hay en el suelo,almohada,image974
Qué hay al lado derecho de la cama,mesita_de_noche,image974
Cuál es el color de la muñeca,negro,image974
Qué hay al lado derecho de la cama,imagen,image975
De qué color son las flores en la foto,"violeta, rosa",image975
Qué hay en el lado derecho de la imagen,bolsa,image975
Qué hay en el lado derecho de la bolsa,muñeca_de_juguete,image975
Cuál es el color del edredón,rojo,image976
Cuántas almohadas hay,4,image976
De qué color es la pared,"blanco, morado",image976
De qué color es la cama,negro,image976
Qué hay en el estante,"contenedor, botella, crema",image977
Cuál es el color del estante,blanco,image977
Cuál es el color del cajón,gris,image978
Qué hay al lado derecho de la cama,mesita_de_noche,image978
Qué hay en el puesto de noche,"lámpara, ilustraciones",image978
Cuál es el color de la lámpara,"negro, blanco",image978
Qué hay a la derecha del puesto nocturno,puerta,image978
Qué hay al lado izquierdo de la cama,"globo_terráqueo, soporte_globo",image979
Qué hay en el lado izquierdo del globo,cajón,image979
Qué hay en el lado derecho de la mesa,estantería,image979
Qué hay en el lado derecho del estante,mesa,image979
Qué hay al lado izquierdo de la cama,cartón,image980
Qué hay en la caja,lámpara,image980
Qué hay en el lado izquierdo de la caja,televisión,image980
Qué hay al lado izquierdo del televisor,piano,image980
Qué hay al lado izquierdo del televisor,puerta,image981
Qué hay al lado izquierdo del otro televisor,cortina,image981
lo que está delante de las persianas,silla,image981
Qué hay al lado izquierdo de la cama,mesita_de_noche,image982
Qué hay en el puesto de noche,lámpara,image982
Cuál es el color de la lámpara,"blanco, rojo",image982
Qué hay a la izquierda del puesto de noche,espejo,image982
Qué hay en la mesa delante del espejo,"libros, control_remoto",image982
Cuál es el color del edredón,"amarillo, rojo, verde, azul",image983
Cuántas almohadas hay en la cama,3,image983
Qué hay al lado izquierdo de la cama,mesita_de_noche,image983
lo que está en la noche se mantiene aparte de la lámpara,libro,image983
Cuántas persianas hay,3,image984
lo que está delante de las persianas,"silla, cajón",image984
Qué hay en el cajón,teléfono_inalámbrico,image984
Qué hay en la silla,bolsa,image984
Cuál es el color de la alfombra,azul,image985
Qué hay delante de la cama,televisión,image985
Qué hay al lado derecho de la cama,"cajón, mesa",image985
Qué hay en la mesa,espejo,image985
Qué hay delante de la estantería,cama,image986
Qué hay en la cama,"edredón, almohada",image986
Qué hay en el lado izquierdo de la estantería,"mesa, silla",image986
Cuál es el color de la silla,"azul, rojo",image986
Qué hay en el lado izquierdo de la mesa,taburete,image986
Qué hay al lado derecho de la cama,cajón,image987
Qué hay en el cajón,libro,image987
Cuántos botones son visibles,6,image987
Qué hay detrás del cajón,persianas,image987
Qué hay en la mesa,"lámpara, libro, bolígrafo, botella",image988
